OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1478,2020-038AB,2026-04-22T22:21:14.442624,15.62604726,.000256,53.0485,342.7096,97.4342,262.6962,0,U,45755,999,32363,.8773E-3,.80126E-3,0
STARLINK-1493,2020-038AF,2026-04-23T06:35:02.746176,15.57661638,.00045432,53.0503,349.2532,169.2768,190.8341,0,U,45759,999,32357,.83818755E-3,.63173E-3,0
STARLINK-1494,2020-038AG,2026-04-22T20:47:06.802944,15.84768735,.0002925,53.0458,290.2502,207.9963,152.0903,0,U,45760,999,32437,.55463E-3,.132789E-2,0
STARLINK-1502,2020-038AL,2026-04-22T23:08:57.036192,15.54071754,.0006252,53.0488,353.3767,150.2530,209.8836,0,U,45764,999,32350,.84975E-3,.56019E-3,0
STARLINK-1470,2020-038AU,2026-04-22T21:34:30.874080,15.31769184,.0002826,53.0448,328.5035,155.7073,204.4061,0,U,45772,999,32384,.10174E-2,.3141E-3,0
STARLINK-1482,2020-038AV,2026-04-22T21:55:05.852352,15.33868089,.0003072,53.1604,345.0517,152.9238,207.1925,0,U,45773,999,32362,.89755E-3,.29563E-3,0
STARLINK-1496,2020-038BC,2026-04-22T21:08:04.779168,15.55677511,.0001474,53.0491,325.1181,276.3600,83.7242,0,U,45780,999,32387,.10001E-2,.70119E-3,0
STARLINK-1513,2020-038BJ,2026-04-22T21:37:26.259168,15.31706229,.0001315,53.1603,345.7116,100.0903,260.0246,0,U,45786,999,32361,.49369E-4,.1167E-4,0
STARLINK-1522,2020-055A,2026-04-23T02:09:37.818720,15.11136855,.00014264,53.0643,286.0473,185.1258,174.9719,0,U,46027,999,31559,.10479461E-2,.17518E-3,0
STARLINK-1523,2020-055B,2026-04-22T17:46:06.588192,15.30203226,.00012712,53.1631,282.0896,96.9010,263.2136,0,U,46028,999,31564,.57844431E-4,.1354E-4,0
STARLINK-1526,2020-055C,2026-04-22T17:37:00.133248,15.30208450,.00011717,53.1619,282.1287,84.6417,275.4718,0,U,46029,999,31563,.96407092E-4,.2498E-4,0
STARLINK-1555,2020-055F,2026-04-22T20:22:21.268128,15.30206995,.0001133,53.1603,281.5792,101.4830,258.6298,0,U,46032,999,31565,.35991E-4,.707E-5,0
STARLINK-1556,2020-055G,2026-04-22T18:24:02.106720,15.30206489,.00014051,53.1588,281.9767,91.3176,268.7985,0,U,46033,999,31561,.51348492E-4,.1162E-4,0
STARLINK-1557,2020-055H,2026-04-23T03:46:34.705632,15.29355754,.00013125,53.1561,280.1134,62.2228,297.8905,0,U,46034,999,31567,.19376118E-3,.5239E-4,0
STARLINK-1558,2020-055J,2026-04-22T23:21:21.542400,15.30206518,.00012157,53.1592,281.0147,92.0755,268.0385,0,U,46035,999,31567,.46206102E-4,.101E-4,0
STARLINK-1560,2020-055K,2026-04-21T18:45:43.599168,15.29362107,.00022071,53.1578,286.5320,81.0179,279.1071,0,U,46036,999,31549,-.41277487E-4,-.1548E-4,0
STARLINK-1567,2020-055M,2026-04-23T08:00:01.999872,15.94177243,.00018336,53.0837,269.0342,310.5752,192.0381,0,U,46038,999,282,.10833477E-2,.409453E-2,.77159488E-4
STARLINK-1569,2020-055N,2026-04-22T20:17:48.078240,15.30215639,.0001678,53.1599,281.6013,123.1477,236.9685,0,U,46039,999,31564,-.10558E-4,-.672E-5,0
STARLINK-1582,2020-055S,2026-04-22T23:21:51.289920,15.31726263,.00010991,53.1598,280.9023,83.1730,276.9396,0,U,46043,999,31566,.20030365E-3,.5861E-4,0
STARLINK-1591,2020-055U,2026-04-22T17:56:43.634400,15.30212353,.00010684,53.1596,282.0602,78.8046,281.3074,0,U,46045,999,31561,.15778936E-3,.4319E-4,0
STARLINK-1524,2020-055W,2026-04-21T19:51:35.578368,15.30192085,.00011214,53.1593,273.4689,95.3107,264.8022,0,U,46047,999,31567,.60190015E-4,.1424E-4,0
STARLINK-1527,2020-055X,2026-04-23T03:12:51.825024,15.31703384,.00009593,53.1586,267.4312,86.9800,273.1311,0,U,46048,999,31585,-.19342831E-4,-.965E-5,0
STARLINK-1540,2020-055AA,2026-04-21T20:34:05.693376,15.30192556,.00012643,53.1590,273.3351,74.1809,285.9331,0,U,46051,999,31569,.18407002E-3,.5095E-4,0
STARLINK-1541,2020-055AB,2026-04-23T08:00:01.999872,15.56591192,.00014083,53.1589,264.7612,107.2788,336.5564,0,U,46052,999,551,.17396383E-1,.1404352E-1,0
STARLINK-1543,2020-055AC,2026-04-23T08:00:01.999872,15.31673673,.00009503,53.1599,266.5214,85.2731,166.4661,0,U,46053,999,572,.1671674E-2,.51827E-3,0
STARLINK-1548,2020-055AD,2026-04-22T18:35:22.308000,15.30207647,.00011021,53.1593,269.1409,78.7022,281.4102,0,U,46054,999,31582,.26034671E-3,.7361E-4,0
STARLINK-1554,2020-055AE,2026-04-22T19:49:54.199200,15.31718301,.00013706,53.1619,268.9009,74.3201,285.7951,0,U,46055,999,31583,.12746211E-3,.3594E-4,0
STARLINK-1564,2020-055AH,2026-04-23T03:53:44.041056,15.30196001,.00017258,53.1595,267.7975,81.1329,278.9868,0,U,46058,999,31587,.21049797E-4,.264E-5,0
STARLINK-1570,2020-055AJ,2026-04-22T17:22:13.893888,15.31721406,.00011237,53.1592,269.2607,75.2006,284.9120,0,U,46059,999,31577,.17540389E-3,.5085E-4,0
STARLINK-1572,2020-055AK,2026-04-23T03:26:24.576864,15.30182280,.00019897,53.1605,267.6305,85.0289,275.0939,0,U,46060,999,31584,.18286907E-4,.182E-5,0
STARLINK-1573,2020-055AL,2026-04-23T08:00:01.999872,15.31664403,.00013755,53.1579,266.3921,94.2549,106.2593,0,U,46061,999,587,.15376357E-2,.47601E-3,0
STARLINK-1577,2020-055AN,2026-04-23T03:06:08.382816,15.31694432,.00010385,53.1607,267.3329,64.7069,295.4040,0,U,46063,999,31587,.30804938E-4,.591E-5,0
STARLINK-1583,2020-055AP,2026-04-22T20:18:30.816000,15.30214321,.0001135,53.1586,268.7622,80.7890,279.3239,0,U,46064,999,31582,.23383E-3,.6575E-4,0
STARLINK-1536,2020-055AV,2026-04-23T00:00:02.000160,15.29365639,.0000632,53.1486,255.7157,109.4249,231.9267,0,U,46070,999,579,-.50249E-3,-.14831E-3,0
STARLINK-1542,2020-055AY,2026-04-23T08:00:01.999872,15.13015886,.00010507,53.0791,256.0850,72.1598,22.7206,0,U,46073,999,570,.40341367E-2,.72511E-3,0
STARLINK-1549,2020-055AZ,2026-04-22T16:20:11.692896,15.25996965,.00003236,53.0499,256.6608,348.7215,11.3775,0,U,46074,999,31596,.10020674E-2,.25852E-3,0
STARLINK-1551,2020-055BA,2026-04-23T02:02:10.365216,15.29373906,.00012027,53.1572,254.8157,65.3607,294.7518,0,U,46075,999,31603,.54025256E-4,.1204E-4,0
STARLINK-1552,2020-055BB,2026-04-22T03:00:05.207328,15.30195864,.00009928,53.1606,259.2212,80.7165,279.3948,0,U,46076,999,31587,.69055238E-4,.1686E-4,0
STARLINK-1559,2020-055BC,2026-04-23T07:35:30.607008,15.34038028,.00009284,53.0243,225.4716,258.1680,101.9217,0,U,46077,999,31642,.10626173E-2,.35288E-3,0
STARLINK-1566,2020-055BE,2026-04-23T02:58:05.208096,15.29333870,.00052225,53.1588,254.5894,96.0572,264.1024,0,U,46079,999,31604,-.25098469E-3,-.7591E-4,0
STARLINK-1568,2020-055BF,2026-04-23T03:52:41.563488,15.50182980,.00038966,53.0586,180.1639,310.8116,49.2554,0,U,46080,999,31708,.53153507E-3,.30161E-3,0
STARLINK-1578,2020-055BH,2026-04-23T02:46:31.175904,15.29364810,.00010266,53.1496,255.0224,102.1804,257.9312,0,U,46082,999,31603,.9151363E-5,-.92E-6,0
STARLINK-1579,2020-055BJ,2026-04-23T02:44:32.498592,15.30205461,.0000688,53.1616,254.6812,109.3732,250.7343,0,U,46083,999,31603,.86500073E-4,.2204E-4,0
STARLINK-1593,2020-057C,2026-04-23T08:00:01.999872,15.98219043,.00034816,53.0344,44.8052,140.7919,253.3295,0,U,46119,999,602,.10107458E-2,.477043E-2,.10703704E-3
STARLINK-1621,2020-057L,2026-04-23T06:18:51.369984,16.09408083,.00051784,53.0349,16.8694,223.5567,136.5058,0,U,46127,999,31417,.10048332E-2,.930217E-2,.50073309E-3
STARLINK-1622,2020-057M,2026-04-22T23:38:07.450944,15.72444412,.00009239,53.0206,5.5722,37.1083,322.9998,0,U,46128,999,31431,.62562417E-3,.85289E-3,0
STARLINK-1623,2020-057N,2026-04-23T05:38:21.376032,15.62974399,.00025152,53.0453,39.8058,70.6895,289.4391,0,U,46129,999,31386,.47541E-2,.464584E-2,0
STARLINK-1624,2020-057P,2026-04-23T08:00:01.999872,15.84123376,.00068643,53.0376,9.7896,143.0347,306.3932,0,U,46130,999,595,.6243095E-3,.145403E-2,0
STARLINK-1596,2020-057AA,2026-04-23T00:36:52.622784,15.51920130,.00018396,53.0392,18.5072,134.0500,226.0661,0,U,46141,999,31414,.11359796E-2,.69483E-3,0
STARLINK-1597,2020-057AB,2026-04-22T21:14:04.818336,15.65825043,.0004813,53.0452,81.1869,20.4002,339.7204,0,U,46142,999,31324,.65685E-3,.67958E-3,0
STARLINK-1606,2020-057AD,2026-04-23T04:54:52.661088,15.74271240,.00047976,53.0418,36.5356,110.9690,249.1842,0,U,46144,999,30215,.72790208E-3,.107798E-2,0
STARLINK-1608,2020-057AF,2026-04-23T02:40:57.940608,15.31857414,.0001037,53.1604,102.8430,77.2668,282.8449,0,U,46146,999,31298,.60108075E-3,.18425E-3,0
STARLINK-1667,2020-057AQ,2026-04-23T01:48:36.210240,15.74048835,.00004195,53.0212,5.4246,286.1830,73.9142,0,U,46155,999,31556,.69055402E-3,.101124E-2,0
STARLINK-1545,2020-057AR,2026-04-23T04:49:19.256448,15.70944438,.00064926,53.0415,39.4279,111.1317,249.0394,0,U,46156,999,31511,.68366549E-3,.87621E-3,0
STARLINK-1595,2020-057AU,2026-04-23T06:53:59.071200,15.58992964,.00029465,53.0439,81.0898,37.7309,322.3909,0,U,46159,999,31454,.80551931E-3,.63823E-3,0
STARLINK-1598,2020-057AV,2026-04-23T06:55:03.733824,15.64627395,.00078166,53.0477,67.5353,52.9054,307.2673,0,U,46160,999,31472,.63705144E-3,.62818E-3,0
STARLINK-1626,2020-057BC,2026-04-23T06:48:09.188352,15.64750016,.00037672,53.0449,77.1022,39.7811,320.3479,0,U,46167,999,31334,.68234405E-3,.6762E-3,0
STARLINK-1627,2020-057BD,2026-04-23T08:00:01.999872,15.88726372,.00059338,53.0361,0.8901,183.6514,321.6634,0,U,46168,999,600,.69403161E-3,.203853E-2,0
STARLINK-1633,2020-057BG,2026-04-23T05:28:12.378720,15.69244392,.00084367,53.0394,40.6669,99.6254,260.5715,0,U,46171,999,31510,.97163471E-3,.116727E-2,0
STARLINK-1635,2020-057BH,2026-04-23T04:43:24.603456,15.70033630,.00079138,53.0418,38.8893,124.0588,236.1181,0,U,46172,999,31512,.67506224E-3,.83269E-3,0
STARLINK-1640,2020-057BJ,2026-04-23T06:32:11.109120,15.63541500,.00040495,53.0458,82.3321,17.7440,342.3715,0,U,46173,999,31326,.12081348E-2,.115208E-2,0
STARLINK-1641,2020-057BK,2026-04-23T03:23:18.428928,15.54148870,.00049605,53.0487,70.9456,79.2191,280.9377,0,U,46174,999,31341,.53320906E-3,.34968E-3,0
STARLINK-1654,2020-062B,2026-04-23T08:00:01.999872,15.80275894,.00091565,53.0389,111.4247,69.9532,222.7313,0,U,46326,999,599,.26835436E-3,.51282E-3,0
STARLINK-1686,2020-062D,2026-04-23T08:00:01.999872,15.84872295,.00111493,53.0360,91.3441,74.1673,113.4245,0,U,46328,999,599,.86839452E-3,.212115E-2,0
STARLINK-1695,2020-062E,2026-04-23T06:30:03.136896,15.64307322,.00062985,53.0431,119.6199,16.5348,343.5870,0,U,46329,999,31182,.96307707E-3,.9436E-3,0
STARLINK-1719,2020-062G,2026-04-23T01:15:58.082112,15.67092471,.00110973,53.0391,121.7044,50.5351,309.6644,0,U,46331,999,31178,.65508793E-3,.71561E-3,0
STARLINK-1727,2020-062L,2026-04-23T08:00:01.999872,15.83613333,.00111314,53.0365,113.5708,63.9551,191.8131,0,U,46335,999,590,.62853574E-3,.143229E-2,0
STARLINK-1759,2020-062R,2026-04-23T06:25:44.059584,15.69938824,.00062985,53.0189,111.8716,54.4202,305.7401,0,U,46340,999,31192,.10488232E-2,.129839E-2,0
STARLINK-1762,2020-062T,2026-04-23T07:20:19.742784,15.33700509,.00045099,53.1567,163.2897,36.4952,323.6357,0,U,46342,999,31123,.79502684E-3,.25995E-3,0
STARLINK-1764,2020-062U,2026-04-23T00:00:02.000160,15.78136564,.000841,53.0393,97.2233,71.3075,150.4339,0,U,46343,999,600,.74033E-3,.130608E-2,0
STARLINK-1547,2020-062Y,2026-04-23T05:46:06.352320,15.73345601,.00033579,53.0343,58.8810,61.2604,298.8751,0,U,46347,999,31266,.69793059E-3,.9915E-3,0
STARLINK-1553,2020-062Z,2026-04-22T16:42:23.588640,15.38836787,.00029676,53.0380,99.5575,347.7231,12.3699,0,U,46348,999,31206,.59607306E-3,.22915E-3,0
STARLINK-1646,2020-062AC,2026-04-22T23:47:01.880736,15.67855028,.00016088,53.0419,119.1647,80.7710,279.3487,0,U,46351,999,31182,.63728256E-3,.7159E-3,0
STARLINK-1653,2020-062AD,2026-04-23T06:04:02.244864,15.67992629,.00128342,53.0404,103.9756,48.2816,311.9295,0,U,46352,999,31205,.592963E-3,.67191E-3,0
STARLINK-1656,2020-062AE,2026-04-23T06:54:36.588672,15.60866985,.00087247,53.0446,143.3936,15.4063,344.7213,0,U,46353,999,31149,.9237143E-3,.78985E-3,0
STARLINK-1661,2020-062AG,2026-04-23T03:57:03.278592,15.33867376,.00048257,53.1554,163.9128,21.5584,338.5621,0,U,46355,999,31121,.11426429E-2,.37786E-3,0
STARLINK-1665,2020-062AH,2026-04-22T17:28:17.558400,15.73367837,.00097588,53.0380,119.4800,53.0117,307.1793,0,U,46356,999,31178,.64005955E-3,.9109E-3,0
STARLINK-1666,2020-062AJ,2026-04-23T07:14:58.013376,15.68491478,.00060575,53.0421,115.9008,19.6696,340.4553,0,U,46357,999,31188,.97733421E-3,.113678E-2,0
STARLINK-1707,2020-062AL,2026-04-23T05:24:31.643136,15.73515202,.00027115,53.0219,54.4160,68.8017,291.3290,0,U,46359,999,31273,.63231048E-3,.90325E-3,0
STARLINK-1724,2020-062BC,2026-04-23T03:24:55.780128,15.62839045,.0007643,53.0259,71.2387,82.7588,277.4293,0,U,46375,999,31249,.11066967E-2,.102552E-2,0
STARLINK-1770,2020-062BL,2026-04-23T02:42:32.925312,15.70206070,.00072338,53.0394,96.8742,55.4608,304.7090,0,U,46383,999,31213,.43525277E-3,.53657E-3,0
STARLINK-1771,2020-062BM,2026-04-22T18:28:06.671424,15.52535993,.00092554,53.0378,134.5074,40.2034,319.9658,0,U,46384,999,31157,.66236815E-3,.41143E-3,0
STARLINK-1663,2020-070D,2026-04-22T20:02:53.924640,15.74258850,.000367,53.0400,277.1290,296.9257,63.1386,0,U,46535,999,30701,.85964E-3,.127623E-2,0
STARLINK-1672,2020-070F,2026-04-22T21:20:56.561856,15.56602781,.0003331,53.0483,285.2556,214.3867,145.6929,0,U,46537,999,30691,.65222E-3,.47027E-3,0
STARLINK-1678,2020-070G,2026-04-23T02:40:02.091648,15.72466535,.00041462,53.0408,252.6424,317.1805,42.8890,0,U,46538,999,30738,.70963104E-3,.97085E-3,0
STARLINK-1664,2020-070X,2026-04-22T21:02:11.244192,15.44420890,.0001168,53.0470,283.4784,261.4231,98.6642,0,U,46553,999,30693,.11796E-2,.55378E-3,0
STARLINK-1676,2020-070AA,2026-04-23T03:16:20.221824,15.60837478,.00043842,53.0418,289.7681,256.9197,103.1326,0,U,46556,999,30687,.1198185E-2,.102666E-2,0
STARLINK-1679,2020-070AB,2026-04-23T03:31:05.655072,15.67491943,.0004811,53.0427,266.5256,323.1634,36.9051,0,U,46557,999,30719,.65260737E-3,.72281E-3,0
STARLINK-1680,2020-070AC,2026-04-23T08:00:01.999872,15.99087276,.00070833,53.0307,243.4497,314.7186,117.9943,0,U,46558,999,602,.88102828E-3,.437424E-2,.92169165E-4
STARLINK-1681,2020-070AD,2026-04-23T13:00:27.161856,16.13836571,.001113,53.0343,205.6733,339.6159,20.4431,0,U,46559,999,30808,.91473E-3,.1144271E-1,.88307E-3
STARLINK-1714,2020-070AG,2026-04-23T03:08:55.800096,15.59974117,.00057931,53.0435,261.1938,310.7662,49.2847,0,U,46562,999,30727,.12292939E-2,.101927E-2,0
STARLINK-1730,2020-070AH,2026-04-23T03:29:49.982496,15.51265406,.0001426,53.0268,269.7331,286.6764,73.4088,0,U,46563,999,30715,.11802083E-2,.70537E-3,0
STARLINK-1733,2020-070AJ,2026-04-23T08:00:01.999872,15.91748011,.00084245,53.0347,242.6476,324.8848,230.8453,0,U,46564,999,602,.91040049E-3,.303074E-2,.45609022E-4
STARLINK-1735,2020-070AK,2026-04-22T19:52:40.692864,15.70851015,.0007358,53.0396,261.6758,320.2346,39.8131,0,U,46565,999,30723,.65639659E-3,.83761E-3,0
STARLINK-1741,2020-070AM,2026-04-22T19:50:53.375424,15.72958912,.0006443,53.0375,260.0684,314.8183,45.2311,0,U,46567,999,30726,.71216067E-3,.99602E-3,0
STARLINK-1531,2020-070AS,2026-04-23T08:00:01.999872,15.73102188,.00050487,53.0509,279.3690,13.0162,325.4172,0,U,46572,999,593,.85489952E-3,.120676E-2,0
STARLINK-1677,2020-070AW,2026-04-23T06:31:27.312960,15.76788763,.00059125,53.0323,263.4249,300.0146,60.0287,0,U,46576,999,30725,.73311199E-3,.121502E-2,0
STARLINK-1728,2020-070BC,2026-04-23T08:00:01.999872,15.62700457,.00069891,53.0374,268.6096,305.0290,173.3559,0,U,46582,999,590,.14880616E-2,.137895E-2,0
STARLINK-1736,2020-070BF,2026-04-23T08:00:01.999872,15.77939371,.0006396,53.0379,254.4985,312.1201,238.1003,0,U,46585,999,589,.93768674E-3,.164646E-2,0
STARLINK-1746,2020-070BJ,2026-04-23T08:00:01.999872,15.90319746,.00092575,53.0328,250.7761,311.6090,65.6257,0,U,46588,999,596,.98706106E-3,.305542E-2,.45542717E-4
STARLINK-1716,2020-073C,2026-04-23T00:04:53.051520,15.74146938,.0006881,53.0427,342.2415,137.2509,222.9045,0,U,46672,999,30466,.68363634E-3,.100642E-2,0
STARLINK-1718,2020-073E,2026-04-23T06:26:49.144704,15.65310339,.00062698,53.0462,10.6252,112.3658,247.8022,0,U,46674,999,30428,.54508008E-3,.55077E-3,0
STARLINK-1775,2020-073M,2026-04-23T03:46:19.595136,16.06944300,.0007901,53.0335,344.3090,239.8235,120.2015,0,U,46681,999,30463,.91505451E-3,.727214E-2,.2813787E-3
STARLINK-1781,2020-073R,2026-04-23T06:44:09.691872,15.64933931,.00065934,53.0485,25.9892,110.4756,249.6967,0,U,46685,999,30406,.58226395E-3,.58017E-3,0
STARLINK-1784,2020-073T,2026-04-22T00:20:58.132608,15.70840787,.00033946,53.0415,333.5294,111.0384,249.0996,0,U,46687,999,30469,.74429262E-3,.95041E-3,0
STARLINK-1788,2020-073V,2026-04-23T01:48:37.975392,15.71612736,.00039596,53.0397,359.8724,147.3456,212.7806,0,U,46689,999,30566,.65937146E-3,.86839E-3,0
STARLINK-1790,2020-073X,2026-04-23T08:00:01.999872,15.92472091,.00058348,53.0344,333.9127,254.8648,221.7644,0,U,46691,999,586,.84797552E-3,.292514E-2,.435054E-4
STARLINK-1795,2020-073AC,2026-04-23T00:00:02.000160,15.78559869,.000524,53.0386,320.8908,229.0579,175.6561,0,U,46696,999,598,.70635E-3,.12676E-2,0
STARLINK-1797,2020-073AE,2026-04-22T22:32:34.206720,15.61340703,.0002771,53.0437,353.7339,174.8015,185.3027,0,U,46698,999,30449,.10259E-2,.8939E-3,0
STARLINK-1799,2020-073AF,2026-04-23T01:18:38.210688,16.02658632,.00054917,53.0354,330.4545,262.7384,97.3023,0,U,46699,999,30482,.90868337E-3,.554768E-2,.15184333E-3
STARLINK-1800,2020-073AG,2026-04-23T04:30:57.594240,16.15306126,.0007542,53.0261,341.8372,237.7383,122.2922,0,U,46700,999,30467,.11293E-2,.1530095E-1,.18981E-2
STARLINK-1801,2020-073AH,2026-04-23T08:00:01.999872,15.85839242,.00023307,53.0398,334.5146,298.0591,218.3092,0,U,46701,999,585,.50581213E-3,.127385E-2,0
STARLINK-1802,2020-073AJ,2026-04-23T00:22:43.295232,15.33614353,.00025396,53.1595,10.7211,152.0540,208.0599,0,U,46702,999,30427,.11746914E-2,.38541E-3,0
STARLINK-1805,2020-073AM,2026-04-23T03:16:26.411520,15.60800232,.00049474,53.0473,28.2482,81.7585,278.3988,0,U,46705,999,30402,.75935598E-3,.6448E-3,0
STARLINK-1807,2020-073AN,2026-04-23T03:05:10.290048,15.27436328,.00012806,53.0620,22.9074,67.1006,293.0127,0,U,46706,999,30410,.86037137E-3,.23136E-3,0
STARLINK-1810,2020-073AR,2026-04-23T00:44:36.207168,15.54641383,.00015711,53.0448,18.9045,102.3762,257.7424,0,U,46709,999,30414,.10670372E-2,.72054E-3,0
STARLINK-1815,2020-073AV,2026-04-23T02:14:50.523648,15.79546437,.00050919,53.0432,341.4559,166.0059,194.1103,0,U,46713,999,30467,.69032478E-3,.129579E-2,0
STARLINK-1816,2020-073AW,2026-04-23T08:00:01.999872,15.90166680,.00047754,53.0343,334.2421,236.6796,167.6056,0,U,46714,999,586,.70724568E-3,.215634E-2,.28052758E-4
STARLINK-1817,2020-073AX,2026-04-22T23:38:32.587296,15.70288289,.00045027,53.0463,359.4827,81.9361,278.2167,0,U,46715,999,30441,.60272307E-3,.74919E-3,0
STARLINK-1821,2020-073BA,2026-04-23T00:32:54.248640,15.43869697,.00035012,53.0470,16.6598,59.1634,300.9716,0,U,46718,999,30418,.14141236E-2,.65332E-3,0
STARLINK-1826,2020-073BF,2026-04-23T00:21:38.172096,15.68936570,.00022782,53.0454,322.9304,340.0453,20.0474,0,U,46723,999,30493,.60692012E-3,.71258E-3,0
STARLINK-1828,2020-073BH,2026-04-22T22:26:03.175008,15.61793816,.0005343,53.0518,21.6205,132.9019,227.2444,0,U,46725,999,30410,.99643E-3,.88371E-3,0
STARLINK-1830,2020-073BK,2026-04-23T00:25:07.813920,15.64669348,.00048621,53.0403,327.3990,192.1037,167.9861,0,U,46727,999,30487,.5524121E-3,.54386E-3,0
STARLINK-1892,2020-074E,2026-04-23T00:17:51.181152,15.59730849,.0003047,53.0432,79.1439,109.5512,250.5829,0,U,46743,999,30397,.11546767E-2,.94691E-3,0
STARLINK-1905,2020-074H,2026-04-23T06:22:46.130880,15.72499008,.00065984,53.0428,63.8519,91.8053,268.3721,0,U,46746,999,30420,.68005366E-3,.93163E-3,0
STARLINK-1911,2020-074L,2026-04-23T08:00:01.999872,15.88003898,.00057213,53.0413,54.6664,114.1724,348.7392,0,U,46749,999,601,.60191315E-3,.169756E-2,0
STARLINK-1922,2020-074Q,2026-04-23T03:43:34.065696,15.73838470,.00067089,53.0430,64.1785,104.7288,255.4474,0,U,46753,999,30419,.73748389E-3,.107255E-2,0
STARLINK-1928,2020-074V,2026-04-23T03:45:56.419200,15.76537370,.0006783,53.0434,64.2147,114.1050,246.0680,0,U,46758,999,30419,.6889518E-3,.112796E-2,0
STARLINK-1832,2020-074AT,2026-04-23T06:31:47.425152,16.03881939,.00045293,53.0315,41.3383,166.1182,193.9974,0,U,46780,999,30451,.96441977E-3,.633123E-2,.20130915E-3
STARLINK-1835,2020-074AV,2026-04-23T05:59:13.893504,15.66632951,.00090844,53.0461,56.7138,113.6054,246.5916,0,U,46782,999,30430,.51348119E-3,.54758E-3,0
STARLINK-1882,2020-074AX,2026-04-23T00:22:54.001056,15.71514825,.00024124,53.0508,56.6202,54.5310,305.5932,0,U,46784,999,30428,.68963951E-3,.90495E-3,0
STARLINK-1893,2020-074AZ,2026-04-23T01:33:19.801728,15.57827714,.00058856,53.0466,50.1528,125.1617,234.9947,0,U,46786,999,30438,.12128878E-2,.92579E-3,0
STARLINK-1931,2020-074BD,2026-04-23T06:11:13.509600,15.74707853,.00063958,53.0417,62.8763,107.4704,252.7015,0,U,46790,999,30421,.7932949E-3,.120024E-2,0
STARLINK-1934,2020-074BF,2026-04-23T06:38:36.767616,16.23000668,.0004637,53.0297,38.5767,203.9770,156.1054,0,U,46792,999,30455,.77333E-3,.1952979E-1,.11887E-4
STARLINK-1942,2020-074BH,2026-04-23T04:20:13.158240,15.55051402,.00064766,53.0437,80.2812,90.2025,269.9727,0,U,46794,999,30397,.12812162E-2,.88173E-3,0
STARLINK-1944,2020-074BK,2026-04-23T05:41:54.489408,15.73829698,.00065148,53.0430,50.7818,99.0477,261.1278,0,U,46796,999,30438,.65621036E-3,.95186E-3,0
STARLINK-1777,2020-088A,2026-04-23T06:51:56.510208,15.60588003,.00074822,53.0488,67.6731,77.2104,282.9744,0,U,47122,999,29903,.11429326E-2,.96978E-3,0
STARLINK-1812,2020-088E,2026-04-23T02:59:07.077408,15.17882814,.00031658,53.0788,97.1236,34.4150,325.7049,0,U,47126,999,29861,.67295046E-3,.13515E-3,0
STARLINK-1845,2020-088P,2026-04-23T03:30:37.493856,15.64208156,.00072185,53.0489,61.0140,81.4958,278.6874,0,U,47135,999,29911,.10844884E-2,.106089E-2,0
STARLINK-1856,2020-088X,2026-04-23T08:00:01.999872,15.57346931,.00022647,53.0476,57.9221,37.4682,352.0758,0,U,47143,999,594,.16449073E-2,.123902E-2,0
STARLINK-1871,2020-088AM,2026-04-23T05:57:45.107136,15.31896275,.00014325,53.1595,89.2674,81.2955,278.8209,0,U,47157,999,29874,.78535795E-3,.24234E-3,0
STARLINK-1873,2020-088AN,2026-04-23T04:49:07.103424,15.66870172,.00021142,53.0455,51.4381,342.1014,17.9926,0,U,47158,999,29925,.94740784E-3,.102905E-2,0
STARLINK-1876,2020-088AR,2026-04-23T07:16:46.536096,15.73159322,.00059069,53.0486,51.6566,114.7756,245.3877,0,U,47161,999,29926,.71384501E-3,.100695E-2,0
STARLINK-1888,2020-088BB,2026-04-23T05:56:22.476768,15.56936878,.00037764,53.0509,64.8230,77.7849,282.3584,0,U,47171,999,29907,.88159057E-3,.64689E-3,0
STARLINK-1912,2020-088BJ,2026-04-23T03:36:21.136032,15.65266857,.00049775,53.0474,64.5985,16.3254,343.7920,0,U,47178,999,29906,.56932473E-3,.57449E-3,0
